M	SomeCollege	0.02755948249719685	3upto35	Y	F	Single	Y	Sales/Service	1Low	Renter	West	0.125	B	1
F	SomeCollege	0.019151377603939732	4upto45	N	C	Married	Y	Sales/Service	1Low	Owner	West	0.5	G	1
F	SomeCollege	0.010898050114862442	5upto55	Y	F	Married	Y	Sales/Service	1Low	Owner	Midwest	0.25	E	0
M	Grad	0.01824942653821176	6upto65	Y	B	Married	N	Professional	1Low	Owner	Midwest	0.125	K	1
M	SomeCollege	0.015593998558679194	6upto65	Y	B	Married	N	Professional	1Low	Owner	Midwest	0.0	C	1
M	Grad	0.13441652170250343	5upto55	Y	C	Married	Y	Professional	3High	Owner	Northeast	0.0	L	1
F	lessHS	0.00643882005390896	7above65	N	F	Married	N	Retired	1Low	Owner	Midwest	0.5	E	0
F	Bach	0.02261931191789014	6upto65	Y	B	Married	N	Retired	1Low	Owner	Midwest	0.0	H	1
F	HS	0.019489446672280808	7above65	Y	E	Married	N	Retired	1Low	Owner	Northeast	0.5	E	1
F	Bach	0.043492350524497306	5upto55	Y	C	Married	Y	Professional	3High	Owner	South	0.0	J	1
F	SomeCollege	0.029082544180344592	7above65	N	D	Married	N	Retired	1Low	Owner	Northeast	0.125	A	0
F	Bach	0.07752827188877158	5upto55	Y	B	Married	Y	Professional	3High	Owner	Midwest	0.0	L	0
M	Grad	0.020933468827760763	7above65	Y	B	Married	N	Retired	1Low	Owner	Midwest	0.125	I	1
M	HS	0.0038245126387706496	6upto65	N	J	Married	Y	BlueCollar	1Low	Owner	South	0.25	E	0
M	Grad	0.01712106224322784	6upto65	N	C	Married	N	Sales/Service	2Med	Owner	South	0.125	F	1
F	Grad	0.35681144140184506	6upto65	Y	B	Married	Y	Professional	1Low	Owner	Northeast	0.0	K	0
M	SomeCollege	0.02448414452067479	4upto45	Y	C	Married	Y	BlueCollar	1Low	Owner	South	0.25	F	1
F	HS	0.014531267086670043	7above65	Y	D	Married	N	Professional	1Low	Owner	South	0.25	C	1
M	SomeCollege	0.031815711037089654	4upto45	Y	C	Married	Y	Sales/Service	1Low	Renter	Northeast	0.0	G	1
M	HS	0.023714159451141515	4upto45	Y	C	Married	Y	Sales/Service	1Low	Owner	Northeast	0.375	E	1
F	SomeCollege	0.024022013408905793	5upto55	Y	E	Married	Y	Professional	2Med	Owner	West	0.5	E	1
F	Grad	0.029154380105490756	5upto55	Y	C	Married	Y	Professional	1Low	Owner	Midwest	0.0	H	1
M	SomeCollege	0.02787023790597678	4upto45	Y	C	Married	Y	Sales/Service	2Med	Owner	South	0.125	D	1
M	HS	0.0038379193434636668	4upto45	Y	E	Married	Y	BlueCollar	1Low	Owner	South	0.25	F	1
F	Grad	0.06192907072827122	5upto55	Y	C	Married	Y	Sales/Service	3High	Owner	South	0.0	K	1
M	Bach	0.06842391880179279	5upto55	Y	C	Married	Y	Professional	3High	Owner	South	0.0	L	1
M	Bach	0.0384322199531986	4upto45	N	C	Married	Y	Professional	1Low	Owner	Midwest	0.75	F	1
M	Bach	0.059692352145307874	4upto45	Y	C	Married	Y	Professional	2Med	Owner	West	0.0	J	1
M	Grad	0.0729370758316234	6upto65	Y	B	Married	Y	Professional	3High	Owner	South	0.0	K	1
F	Grad	0.051682346341405346	6upto65	Y	B	Single	N	Professional	2Med	Owner	South	0.0	H	1
F	SomeCollege	0.007269835644805968	4upto45	N	J	Married	Y	BlueCollar	1Low	Owner	Midwest	1.0	E	0
F	Bach	0.017775089322170017	7above65	N	C	Married	N	Retired	1Low	Owner	West	0.375	H	0
F	Grad	0.05011196099169195	4upto45	Y	A	Single	Y	Professional	3High	Owner	South	0.0	G	0
M	Grad	0.02144692560749631	7above65	Y	D	Married	N	Retired	1Low	Owner	Northeast	0.125	H	1
M	Bach	0.030240023035520064	7above65	Y	B	Married	N	Retired	1Low	Owner	South	0.125	I	0
M	Grad	0.027171388411344515	4upto45	Y	A	Married	Y	Professional	1Low	Renter	South	0.0	E	0
M	lessHS	0.020744574361638256	6upto65	Y	F	Married	Y	Sales/Service	1Low	Owner	South	0.125	F	1
M	Bach	0.04257629240383116	5upto55	Y	C	Married	Y	Professional	3High	Owner	Midwest	0.0	I	1
F	lessHS	0.005851026098151686	3upto35	N	F	Married	Y	BlueCollar	1Low	Owner	South	0.0	D	0
F	SomeCollege	0.08231356501386344	5upto55	Y	C	Married	Y	Professional	3High	Owner	South	0.0	J	1
M	lessHS	0.025054429720303126	6upto65	N	B	Married	N	Sales/Service	1Low	Owner	South	0.0	D	1
M	SomeCollege	0.04111496159229231	2upto25	N	C	Married	Y	Sales/Service	3High	Owner	South	0.0	J	1
F	Bach	0.012014808605783753	4upto45	Y	E	Married	Y	Professional	1Low	Owner	Midwest	0.0	F	0
M	Bach	0.017580692104121273	6upto65	Y	B	Married	N	Sales/Service	1Low	Owner	South	0.0	F	1
M	SomeCollege	0.03848674722228587	5upto55	Y	C	Married	Y	Professional	3High	Owner	West	0.25	H	1
M	Bach	0.023757781266411333	3upto35	Y	E	Married	Y	Professional	1Low	Owner	Midwest	0.125	H	1
M	Bach	0.09145453641366048	4upto45	Y	C	Married	Y	Professional	3High	Owner	West	0.0	J	0
F	Bach	0.009900251115582903	4upto45	N	F	Married	Y	BlueCollar	1Low	Owner	Midwest	0.625	C	1
M	HS	0.008779190473155625	6upto65	N	E	Married	N	BlueCollar	1Low	Owner	Midwest	0.625	F	0
M	Bach	0.01888844611190056	6upto65	Y	E	Married	N	Others	1Low	Owner	West	0.125	F	1
F	Grad	0.02341711089715967	3upto35	Y	E	Married	Y	Sales/Service	2Med	Owner	West	0.25	F	0
M	Bach	0.0026677341338403335	6upto65	Y	F	Married	Y	Professional	1Low	Owner	West	0.5	I	0
F	Bach	0.013796799779569763	3upto35	Y	A	Married	Y	Sales/Service	1Low	Owner	Midwest	0.0	F	0
F	Bach	0.04737028988196998	5upto55	Y	C	Married	Y	Professional	2Med	Owner	Northeast	0.25	F	1
M	SomeCollege	0.21006765483418258	6upto65	Y	B	Married	N	Professional	1Low	Owner	West	0.0	K	1
M	Bach	0.3159978305150406	6upto65	Y	B	Married	N	Sales/Service	1Low	Owner	South	0.0	K	1
M	Grad	0.09894578278597127	7above65	Y	B	Married	N	Retired	1Low	Owner	Northeast	0.0	E	0
M	Bach	0.012599300910385284	6upto65	Y	I	Single	N	Sales/Service	1Low	Owner	South	0.25	C	1
F	SomeCollege	0.021886445411350215	6upto65	Y	B	Married	N	Sales/Service	1Low	Owner	South	0.125	G	0
F	SomeCollege	0.007283942699744143	5upto55	Y	I	Married	Y	Professional	1Low	Owner	South	0.5	G	1
M	Bach	0.03543322015339872	4upto45	Y	E	Married	Y	BlueCollar	3High	Owner	West	0.0	D	0
F	Bach	0.03537869288431145	5upto55	Y	C	Married	Y	Professional	1Low	Renter	South	0.0	F	1
M	SomeCollege	0.024974889942460225	3upto35	N	E	Married	Y	BlueCollar	1Low	Renter	West	0.75	B	0
M	Grad	0.0336556311811537	7above65	Y	D	Married	N	Retired	1Low	Owner	South	0.0	E	1
M	HS	0.010214308175518577	6upto65	Y	I	Married	N	BlueCollar	1Low	Owner	South	0.625	E	0
M	Grad	0.0854804487724311	7above65	N	B	Married	N	Retired	2Med	Owner	South	0.0	J	0
M	Bach	0.06192256747599475	6upto65	Y	B	Married	Y	Professional	3High	Owner	South	0.0	L	1
F	HS	0.015478340718193168	6upto65	Y	B	Married	N	Professional	1Low	Owner	Midwest	0.25	G	0
M	lessHS	0.024342373621047887	7above65	Y	F	Married	N	Retired	1Low	Owner	South	0.75	D	0
M	SomeCollege	0.05736408778029893	4upto45	Y	C	Married	Y	Professional	3High	Owner	West	0.0	F	1
F	SomeCollege	0.05515028065535575	5upto55	Y	D	Married	N	Sales/Service	2Med	Owner	West	0.0	B	1
M	Bach	0.029040523165635136	4upto45	Y	C	Married	Y	Professional	3High	Owner	Midwest	0.0	H	1
F	SomeCollege	0.019286545201255147	3upto35	N	C	Single	Y	BlueCollar	1Low	Owner	Midwest	0.125	G	0
M	SomeCollege	0.025607406263872562	3upto35	Y	C	Married	Y	Professional	2Med	Owner	South	0.75	F	0
M	Grad	0.01130375300687874	7above65	Y	D	Married	N	Retired	1Low	Owner	West	0.125	G	0
M	Bach	0.04843142055341877	4upto45	Y	B	Married	Y	Professional	1Low	Renter	West	0.0	G	0
M	lessHS	0.009776589272295074	7above65	N	G	Married	Y	Retired	1Low	Renter	South	1.0	B	0
M	Grad	0.1827898131855741	6upto65	Y	B	Married	N	Professional	1Low	Owner	South	0.0	L	1
M	Grad	0.04165803318239452	5upto55	Y	B	Married	N	Professional	1Low	Owner	Northeast	0.0	J	1
M	HS	0.11608335328497783	6upto65	N	B	Married	N	Sales/Service	3High	Owner	West	0.0	F	0
M	Grad	0.06057029120263044	3upto35	Y	C	Married	Y	Professional	3High	Owner	West	0.25	H	1
M	Bach	0.047789599578749335	5upto55	Y	B	Married	N	Professional	2Med	Owner	Midwest	0.0	H	0
F	HS	0.04004622711818181	6upto65	N	B	Married	N	Retired	1Low	Owner	West	0.0	G	0
M	Bach	0.024634619773348652	5upto55	Y	E	Single	N	Professional	2Med	Owner	Midwest	0.125	F	1
M	SomeCollege	0.008769385569723419	4upto45	Y	E	Single	Y	Sales/Service	1Low	Owner	South	0.75	E	0
M	SomeCollege	0.04074957886439009	5upto55	N	E	Married	N	Sales/Service	2Med	Owner	West	0.0	H	0
F	Bach	0.02082241328888577	4upto45	Y	C	Married	Y	Professional	1Low	Owner	Midwest	0.125	I	0
M	Bach	0.029489747822886225	4upto45	N	E	Married	Y	Professional	1Low	Renter	South	0.5	E	1
F	HS	0.02166013223212929	5upto55	Y	F	Married	Y	Professional	1Low	Renter	South	0.0	E	0
M	HS	0.0198329184425131	5upto55	Y	E	Married	N	BlueCollar	1Low	Owner	Northeast	0.25	F	1
M	Bach	0.03239059853832902	5upto55	Y	C	Married	Y	BlueCollar	2Med	Owner	South	0.25	G	1
F	HS	0.02739369958916454	5upto55	Y	I	Single	Y	Sales/Service	1Low	Owner	South	0.125	E	0
M	SomeCollege	0.03988314556109511	4upto45	N	C	Married	Y	Professional	3High	Owner	South	0.0	F	1
M	Grad	0.05210325683874506	5upto55	Y	B	Married	N	Professional	3High	Owner	Northeast	0.0	J	0
M	Bach	0.026431818552458086	6upto65	Y	B	Married	N	Professional	1Low	Owner	Midwest	0.25	I	1
M	SomeCollege	0.017515559531321615	3upto35	N	E	Married	Y	BlueCollar	2Med	Owner	South	0.25	E	0
M	Bach	0.03788404581131024	5upto55	Y	B	Married	Y	Professional	3High	Owner	South	0.0	H	1
F	HS	0.011604803562261488	5upto55	Y	C	Married	Y	Sales/Service	1Low	Owner	South	0.5	F	0
F	SomeCollege	0.029256231041143676	5upto55	Y	B	Single	N	Professional	2Med	Owner	Midwest	0.0	J	0
M	HS	0.006940470929511849	6upto65	Y	F	Single	N	Sales/Service	1Low	Owner	Midwest	0.25	E	1
F	SomeCollege	0.021821913138760696	5upto55	Y	E	Married	Y	Professional	1Low	Owner	Midwest	0.875	E	1
F	HS	0.0302073066740677	5upto55	Y	C	Married	Y	Sales/Service	1Low	Owner	South	0.125	G	0
M	SomeCollege	0.11397970124859443	6upto65	Y	B	Married	N	Professional	3High	Owner	West	0.0	K	1
F	Bach	0.042768188371004344	5upto55	Y	C	Married	Y	Professional	2Med	Owner	Northeast	0.0	H	1
M	Grad	0.035426616851087236	6upto65	Y	B	Married	N	Professional	1Low	Owner	South	0.125	J	1
F	Grad	0.12241942195291866	3upto35	Y	C	Married	Y	Professional	3High	Owner	West	0.0	A	1
F	SomeCollege	0.020408706394067673	6upto65	Y	E	Married	N	Professional	1Low	Owner	Midwest	0.5	F	1
F	Grad	0.0759059605708815	5upto55	Y	B	Married	N	Retired	1Low	Owner	Northeast	0.0	L	0
F	SomeCollege	0.07256629040182996	6upto65	Y	C	Married	Y	Professional	1Low	Owner	Midwest	0.0	K	1
M	HS	0.038252229940193096	3upto35	Y	C	Married	Y	Professional	3High	Owner	South	0.0	G	1
F	SomeCollege	0.05762581867191783	4upto45	N	F	Married	Y	Sales/Service	3High	Owner	West	0.125	F	1
M	SomeCollege	0.050182796416487895	6upto65	Y	B	Married	N	Farm	1Low	Owner	West	0.125	F	1
M	Bach	0.05838920043913962	6upto65	Y	B	Married	N	Retired	3High	Owner	South	0.0	K	1
F	HS	0.00999079639727828	5upto55	N	F	Married	Y	Sales/Service	1Low	Owner	Northeast	1.0	D	0
M	lessHS	0.013256929790588273	3upto35	Y	B	Married	N	BlueCollar	1Low	Owner	South	0.75	F	0
M	SomeCollege	0.010678840488128113	6upto65	Y	B	Married	N	BlueCollar	1Low	Owner	Midwest	0.875	E	0
M	HS	0.010125963994593696	5upto55	Y	G	Married	Y	Professional	1Low	Owner	South	0.875	D	0
M	Grad	0.03616928826105936	3upto35	Y	C	Single	N	Professional	3High	Owner	South	0.375	E	1
F	Bach	0.04203101971295846	5upto55	Y	D	Married	N	Professional	1Low	Owner	West	0.0	F	0
F	lessHS	0.019107755788669915	4upto45	N	E	Married	Y	Others	2Med	Owner	West	0.875	G	0
F	HS	0.018736970358876476	4upto45	Y	F	Married	Y	Professional	1Low	Owner	South	0.625	E	1
F	HS	0.03541791249804027	6upto65	Y	B	Married	N	Professional	2Med	Owner	Northeast	0.125	G	0
F	HS	0.01103001611105714	3upto35	Y	C	Married	N	BlueCollar	1Low	Owner	Midwest	0.125	D	0
M	SomeCollege	0.01839339853860916	4upto45	Y	C	Married	Y	Sales/Service	1Low	Owner	Northeast	0.0	F	1
F	SomeCollege	0.014936469728511228	7above65	Y	B	Married	N	Retired	1Low	Owner	Midwest	0.5	F	0
M	Bach	0.024822213589015867	5upto55	Y	C	Married	Y	Professional	1Low	Owner	South	0.375	G	1
F	lessHS	0.05582841979273835	4upto45	Y	C	Married	Y	Professional	3High	Owner	South	0.125	I	1
M	lessHS	0.015129566296104683	4upto45	Y	E	Married	Y	BlueCollar	2Med	Owner	South	0.0	E	1
M	SomeCollege	0.002091646032180694	2upto25	N	G	Married	Y	Others	1Low	Renter	South	1.0	D	0
F	SomeCollege	0.03530445575832474	5upto55	Y	E	Married	Y	Sales/Service	2Med	Owner	West	0.0	F	0
M	SomeCollege	0.03437539113310567	5upto55	Y	C	Married	Y	Professional	1Low	Owner	South	0.0	I	1
F	SomeCollege	0.00555077594304912	4upto45	Y	J	Married	Y	Sales/Service	1Low	Owner	South	0.625	E	0
M	Grad	0.02370985729963555	7above65	Y	C	Married	Y	Retired	1Low	Owner	Midwest	0.5	A	1
M	Bach	0.03209935288637848	6upto65	Y	C	Married	N	Professional	2Med	Owner	Northeast	0.125	I	0
M	Bach	0.02403702091415917	5upto55	N	A	Single	Y	Professional	1Low	Renter	Northeast	0.0	F	1
M	Grad	0.021694449394142012	6upto65	Y	I	Single	N	Professional	2Med	Owner	Midwest	0.125	F	1
F	SomeCollege	0.02065843128148387	3upto35	Y	C	Married	Y	Professional	2Med	Owner	Northeast	0.75	F	0
M	HS	0.07546714111727275	7above65	N	B	Married	N	Retired	1Low	Owner	South	0.0	J	1
M	SomeCollege	0.014832817892227903	4upto45	Y	C	Married	Y	BlueCollar	1Low	Owner	South	0.375	E	1
M	lessHS	0.012049025717761452	6upto65	N	E	Married	Y	Professional	1Low	Owner	Midwest	0.375	F	1
F	HS	0.01845983176186411	7above65	N	D	Married	N	Retired	1Low	Owner	Midwest	0.125	F	0
F	Grad	0.0562081096756488	4upto45	Y	D	Married	N	Professional	3High	Owner	Northeast	0.0	J	1
F	lessHS	0.006644923126055341	6upto65	Y	I	Single	Y	Sales/Service	1Low	Renter	South	0.5	C	0
M	lessHS	0.027830618092107864	5upto55	Y	C	Married	Y	Professional	3High	Owner	South	0.25	E	1
F	Bach	0.03934827807386475	5upto55	Y	B	Married	Y	Professional	1Low	Owner	South	0.125	G	0
F	SomeCollege	0.014004003402101391	3upto35	N	F	Married	Y	BlueCollar	2Med	Owner	West	0.5	E	0
M	Bach	0.16473368331502586	6upto65	Y	B	Married	N	Professional	3High	Owner	West	0.0	G	1
M	SomeCollege	0.007746373961618205	4upto45	Y	F	Married	Y	BlueCollar	1Low	Owner	South	0.625	E	1
M	Grad	0.01672486410453868	7above65	Y	B	Married	N	Professional	1Low	Owner	South	0.0	E	1
F	Grad	0.02148514472087491	4upto45	Y	G	Married	Y	Others	1Low	Renter	West	0.875	F	0
F	SomeCollege	0.02001300850555363	4upto45	Y	F	Single	Y	Sales/Service	1Low	Renter	West	0.25	E	1
F	HS	0.0146266147700465	7above65	Y	D	Married	N	BlueCollar	1Low	Owner	South	0.125	A	1
M	Bach	0.01658039185396617	3upto35	N	F	Married	Y	Professional	1Low	Owner	Northeast	0.125	F	1
M	SomeCollege	0.06438720003873938	6upto65	Y	C	Married	Y	Professional	3High	Owner	South	0.0	B	1
M	HS	0.023871238006126866	6upto65	Y	B	Married	Y	Professional	1Low	Owner	Midwest	0.125	F	1
M	SomeCollege	0.035363385228953007	5upto55	Y	E	Married	Y	Sales/Service	1Low	Owner	South	0.125	F	0
F	HS	0.011501151725978162	7above65	Y	E	Married	Y	Retired	1Low	Owner	South	0.5	E	0
M	Bach	0.028003804702731838	5upto55	Y	C	Married	N	Professional	2Med	Owner	South	0.0	F	1
M	SomeCollege	0.03908654718224584	5upto55	Y	F	Married	N	Sales/Service	1Low	Owner	South	0.25	E	0
F	Bach	0.16233668457595646	7above65	Y	B	Married	N	Retired	3High	Owner	West	0.0	L	1
F	Bach	0.021000902551365937	4upto45	Y	C	Married	Y	Sales/Service	2Med	Owner	Northeast	0.25	G	0
F	Bach	0.05871636405366324	5upto55	Y	C	Married	Y	Professional	3High	Owner	South	0.5	I	0
F	SomeCollege	0.03406563622467596	3upto35	N	B	Married	N	Sales/Service	2Med	Owner	South	0.125	B	1
M	Grad	0.03630565645879505	7above65	Y	B	Married	N	Retired	1Low	Owner	South	0.0	K	1
F	SomeCollege	0.005350375722899022	3upto35	Y	J	Married	Y	Sales/Service	1Low	Owner	South	0.25	D	0
M	SomeCollege	0.028100352986528562	5upto55	N	B	Married	Y	BlueCollar	1Low	Owner	West	0.125	F	1
M	SomeCollege	0.0357428750117934	6upto65	Y	B	Married	N	Professional	2Med	Owner	South	0.125	H	1
F	Bach	0.018573388551614663	4upto45	N	E	Married	Y	Professional	1Low	Owner	South	0.25	B	1
M	SomeCollege	0.01792556457484388	4upto45	Y	C	Married	Y	BlueCollar	1Low	Owner	South	0.375	E	1
F	Grad	0.01689394866372673	6upto65	Y	G	Single	N	Professional	1Low	Renter	Midwest	0.25	D	0
F	SomeCollege	0.013851327048657033	5upto55	Y	G	Married	Y	BlueCollar	1Low	Owner	South	0.25	D	0
F	Grad	0.05427314199831336	6upto65	Y	B	Married	N	Professional	1Low	Owner	Midwest	0.0	J	1
F	lessHS	0.03638519623663795	5upto55	Y	B	Married	N	Sales/Service	1Low	Owner	South	0.375	K	0
M	Bach	0.013714958850921347	5upto55	Y	C	Married	Y	Professional	1Low	Owner	South	0.125	F	1
M	SomeCollege	0.017745074311663264	5upto55	Y	E	Married	N	BlueCollar	1Low	Owner	South	0.875	G	0
M	SomeCollege	0.012204203322081372	6upto65	Y	J	Married	N	Others	1Low	Owner	South	0.125	F	1
F	Bach	0.1467233763605179	5upto55	Y	B	Married	Y	Professional	3High	Owner	West	0.0	B	1
M	Bach	0.0730068107060341	6upto65	Y	C	Married	N	Professional	2Med	Owner	South	0.0	I	1
F	HS	0.0046525267286169816	3upto35	Y	A	Single	N	Sales/Service	1Low	Owner	South	0.625	D	1
M	HS	0.012160081256636444	5upto55	Y	E	Married	N	Professional	1Low	Owner	Midwest	0.375	F	1
M	Grad	0.19601602761541048	7above65	Y	B	Married	N	Retired	3High	Owner	Northeast	0.0	L	1
M	SomeCollege	0.021436020153678854	4upto45	Y	C	Married	Y	Professional	2Med	Owner	Northeast	0.25	H	1
F	Bach	0.04529385145511271	7above65	N	B	Married	N	Professional	1Low	Owner	South	0.0	H	0
M	SomeCollege	0.01583171744189269	6upto65	Y	I	Married	N	Professional	1Low	Owner	Midwest	0.25	G	1
F	SomeCollege	0.03426123404314498	5upto55	Y	I	Married	N	Professional	1Low	Owner	South	0.25	G	1
M	Grad	0.025323464264478665	5upto55	Y	E	Married	Y	Sales/Service	1Low	Owner	West	0.0	C	0
F	SomeCollege	0.01705753047098854	4upto45	N	C	Married	Y	BlueCollar	2Med	Owner	Midwest	0.375	F	0
M	Bach	0.03318449556623268	3upto35	Y	C	Married	Y	BlueCollar	3High	Owner	Midwest	0.25	D	1
M	Bach	0.03862851812191277	6upto65	Y	B	Married	N	Professional	1Low	Owner	South	0.125	G	1
M	SomeCollege	0.015802302731596073	4upto45	Y	F	Married	Y	BlueCollar	1Low	Owner	Northeast	0.25	E	0
M	SomeCollege	0.010187094565992453	4upto45	N	E	Married	Y	Farm	1Low	Owner	South	0.375	E	1
M	HS	0.021038521364534404	4upto45	N	F	Married	Y	Others	1Low	Renter	Midwest	0.5	E	1
F	Grad	0.096558288800229	5upto55	Y	A	Single	N	Professional	1Low	Owner	Northeast	0.125	F	1
F	HS	0.006828214790216588	5upto55	Y	J	Married	N	Professional	1Low	Owner	Northeast	0.5	F	1
M	SomeCollege	0.016119661442687488	3upto35	Y	C	Married	Y	Sales/Service	1Low	Renter	Midwest	0.25	E	0
F	Bach	0.04127194009724264	4upto45	Y	C	Married	Y	Others	1Low	Owner	South	0.0	L	1
M	lessHS	0.026310758010080842	4upto45	N	E	Married	Y	BlueCollar	1Low	Owner	West	0.125	D	0
F	lessHS	0.011542572440477484	3upto35	N	E	Single	Y	Sales/Service	1Low	Owner	South	0.875	F	0
M	Grad	0.10281651854092233	5upto55	Y	B	Married	N	Professional	3High	Owner	West	0.0	L	1
F	lessHS	0.01752646498513907	4upto45	N	G	Married	Y	Sales/Service	1Low	Renter	South	0.25	A	0
F	SomeCollege	0.04584792854906739	5upto55	Y	C	Married	Y	Professional	2Med	Owner	South	0.125	E	0
M	Bach	0.03728714730236592	4upto45	Y	C	Married	Y	Professional	3High	Owner	Midwest	0.25	F	1
F	lessHS	0.019328166015824513	5upto55	Y	D	Married	N	Professional	1Low	Owner	South	0.125	I	1
F	Grad	0.17813108335478575	5upto55	Y	C	Married	Y	Professional	3High	Owner	Northeast	0.0	I	1
M	Grad	0.027776491023160682	7above65	Y	B	Married	N	Retired	1Low	Owner	Northeast	0.0	H	1
F	SomeCollege	0.024331468167230433	2upto25	Y	I	Married	N	Professional	2Med	Owner	Midwest	0.25	E	0
M	SomeCollege	0.022859231901874128	4upto45	N	C	Married	Y	Professional	2Med	Owner	South	0.0	F	1
F	lessHS	0.048963986889843616	6upto65	N	G	Single	Y	Sales/Service	1Low	Renter	West	0.25	C	0
M	HS	0.0349118594208964	4upto45	Y	E	Married	Y	Sales/Service	3High	Owner	Northeast	0.25	I	0
F	Grad	0.015092547783146351	3upto35	Y	C	Married	Y	Professional	1Low	Renter	South	0.125	F	1
M	HS	0.06800781070613414	6upto65	Y	H	Married	N	Sales/Service	1Low	Owner	West	0.125	G	0
M	HS	0.008841321544904607	7above65	N	D	Married	N	Retired	1Low	Owner	Northeast	0.125	D	0
M	HS	0.05915198190615127	6upto65	Y	B	Married	N	BlueCollar	1Low	Owner	Northeast	0.0	H	1
M	Bach	0.025156280655956046	5upto55	Y	C	Married	Y	Professional	2Med	Owner	South	0.0	I	1
F	HS	0.01644132230528487	6upto65	Y	I	Single	N	Professional	1Low	Owner	Midwest	0.125	E	0
M	HS	0.02217218831137452	5upto55	Y	C	Married	Y	Professional	1Low	Owner	South	0.0	E	1
F	SomeCollege	0.01809354858364668	3upto35	N	F	Single	Y	Sales/Service	2Med	Owner	West	0.5	D	0
M	SomeCollege	0.03545172940987788	4upto45	Y	A	Single	Y	Sales/Service	3High	Owner	South	0.0	I	1
F	Bach	0.0637131629527927	5upto55	Y	C	Married	Y	Professional	2Med	Owner	South	0.125	G	1
M	SomeCollege	0.061028320262963516	5upto55	Y	C	Married	N	Sales/Service	1Low	Owner	South	0.25	F	1
M	SomeCollege	0.018584294005432118	4upto45	N	C	Married	Y	Sales/Service	2Med	Owner	South	0.125	I	0
M	Grad	0.06373827551158334	4upto45	Y	B	Married	Y	Professional	3High	Owner	South	0.0	H	1
F	lessHS	0.006248024637121025	3upto35	N	F	Married	Y	Sales/Service	1Low	Owner	West	1.0	D	0
M	SomeCollege	0.011277639947737863	4upto45	Y	E	Married	Y	BlueCollar	1Low	Owner	Midwest	0.625	E	1
M	HS	0.027897551565537925	6upto65	N	B	Married	N	Professional	3High	Owner	Midwest	0.125	G	1
M	Bach	0.02633256891771575	3upto35	N	C	Married	Y	BlueCollar	2Med	Owner	South	0.0	E	0
M	Bach	0.006666734033690249	5upto55	Y	E	Married	N	Sales/Service	1Low	Owner	South	0.25	D	1
M	Bach	0.10232107076749083	4upto45	Y	C	Married	Y	Professional	3High	Owner	South	0.0	I	1
M	Grad	0.0352194132285556	6upto65	Y	B	Married	N	Professional	2Med	Owner	Northeast	0.0	I	1
F	Bach	0.01697348844156963	5upto55	Y	E	Married	Y	Professional	1Low	Owner	South	0.375	D	1
F	Bach	0.026436220753999075	6upto65	Y	D	Single	N	Sales/Service	1Low	Owner	Northeast	0.0	E	0
M	Bach	0.0072371192833536055	6upto65	Y	D	Married	N	Retired	1Low	Owner	South	0.25	C	1
M	HS	0.025678341738703526	6upto65	Y	D	Married	N	Others	1Low	Owner	South	0.375	D	1
M	SomeCollege	0.02855187879458517	4upto45	N	C	Married	Y	Others	1Low	Owner	West	0.125	F	0
M	Bach	0.015046524767035994	7above65	N	F	Married	N	Retired	1Low	Owner	South	0.25	F	1
F	HS	0.027138471949822107	7above65	Y	D	Married	N	Sales/Service	1Low	Owner	Midwest	0.0	F	0
M	Bach	0.02257128790107933	4upto45	Y	C	Married	Y	Professional	2Med	Owner	Northeast	0.0	H	0
M	Grad	0.09477079487451676	5upto55	Y	C	Married	Y	Professional	3High	Owner	South	0.0	J	1
M	SomeCollege	0.15326664865099038	4upto45	Y	B	Married	Y	Professional	2Med	Owner	South	0.0	H	1
M	SomeCollege	0.022973689141939885	5upto55	N	F	Married	Y	BlueCollar	2Med	Owner	West	0.5	D	0
M	Grad	0.056874342858863725	6upto65	Y	B	Married	N	Professional	1Low	Owner	Northeast	0.125	H	1
F	lessHS	0.04463192042340375	4upto45	N	F	Married	Y	BlueCollar	1Low	Owner	West	0.625	E	0
F	Bach	0.5122305665063098	7above65	Y	B	Married	N	Retired	3High	Owner	West	0.0	L	0
M	lessHS	0.025627016070736978	3upto35	Y	C	Married	Y	BlueCollar	2Med	Owner	Northeast	0.25	F	1
M	SomeCollege	0.02689955246618834	3upto35	Y	B	Single	N	Sales/Service	1Low	Renter	West	0.125	F	1
M	lessHS	0.014490346622345836	7above65	N	D	Married	N	Retired	1Low	Owner	South	0.75	D	0
F	Bach	0.03254327489177338	4upto45	Y	C	Married	Y	Professional	3High	Owner	Northeast	0.0	J	0
M	SomeCollege	0.03147233931689238	5upto55	Y	B	Married	N	BlueCollar	1Low	Owner	Midwest	0.125	G	1
M	HS	0.009014608205563603	6upto65	Y	B	Married	Y	BlueCollar	1Low	Renter	Midwest	0.125	F	0
M	Grad	0.06300761010581392	6upto65	Y	B	Married	N	Professional	3High	Owner	South	0.0	K	1
M	Grad	0.1255875063119066	6upto65	Y	B	Married	N	Professional	3High	Owner	West	0.0	J	1
F	SomeCollege	0.024006405603442284	4upto45	N	C	Married	Y	Sales/Service	2Med	Owner	West	0.125	F	0
F	Bach	0.013297850254912482	3upto35	N	C	Married	Y	Professional	1Low	Owner	South	0.125	E	0
F	SomeCollege	0.016852427899192387	4upto45	Y	C	Married	Y	Sales/Service	1Low	Owner	Midwest	0.875	F	1
