M,0.01079009612707315,Y,Married,N,BlueCollar,Owner,South,yes,3
F,0.017832017792097827,Y,Married,N,Professional,Owner,South,no,0
M,0.020883543860284532,N,Married,Y,Sales/Service,Owner,South,no,3
M,0.08211506574437878,Y,Married,N,Sales/Service,Owner,West,yes,2
M,0.02898629604665293,Y,Married,Y,Professional,Owner,South,yes,0
M,0.01656678504920311,Y,Married,N,Sales/Service,Owner,South,no,1
M,0.007371186330283775,Y,Married,N,Sales/Service,Owner,South,no,1
M,0.0981362779526041,N,Married,N,Retired,Owner,West,yes,0
F,0.025235820433798944,Y,Married,N,Professional,Owner,Northeast,yes,2
F,0.035596801960660535,Y,Married,Y,Sales/Service,Owner,South,yes,3
M,0.029523464684688812,Y,Married,Y,Professional,Owner,Midwest,yes,3
M,0.21006765483418255,Y,Married,N,Professional,Owner,West,yes,3
M,0.07841161364798536,Y,Married,Y,Professional,Owner,South,yes,0
M,0.027243224336490682,Y,Married,Y,Sales/Service,Owner,South,no,3
M,0.029042624216370612,N,Married,Y,Professional,Owner,Midwest,no,4
M,0.05497469284389123,Y,Married,Y,Sales/Service,Owner,Midwest,yes,1
M,0.02430525505805453,N,Single,N,Retired,Owner,South,yes,0
M,0.06635018172588111,Y,Married,Y,Professional,Owner,South,yes,1
M,0.03082891754166258,N,Married,N,Professional,Owner,Midwest,no,4
M,0.01770635494810955,Y,Married,N,Professional,Owner,South,yes,2
F,0.19959981986991696,Y,Married,Y,Professional,Owner,South,yes,3
F,0.04364502687794166,Y,Married,Y,Professional,Owner,Northeast,yes,2
M,0.019898351165417827,Y,Married,Y,Professional,Owner,Midwest,no,0
M,0.07709745643796463,Y,Married,N,Professional,Owner,South,yes,0
M,0.0273903979380088,Y,Married,N,Retired,Owner,Northeast,yes,1
M,0.01036918562973343,Y,Married,N,Professional,Owner,South,yes,1
F,0.0044333171018826525,Y,Married,Y,Professional,Owner,Midwest,yes,3
M,0.024824414689786363,Y,Married,Y,Professional,Renter,Midwest,yes,2
F,0.026912759070811317,Y,Married,N,Professional,Owner,South,yes,2
M,0.047472841167868055,Y,Married,Y,Sales/Service,Owner,South,yes,3
M,0.021696750544947532,Y,Single,Y,BlueCollar,Renter,West,no,3
F,0.03611916319351308,Y,Married,Y,BlueCollar,Owner,Northeast,yes,4
F,0.03440810749455804,N,Married,Y,Sales/Service,Owner,South,yes,4
M,0.12071386900588985,Y,Married,Y,Professional,Owner,West,yes,3
M,0.014994198598719219,N,Married,Y,Professional,Renter,Midwest,yes,0
M,0.07990566082097658,Y,Married,Y,Professional,Owner,Northeast,yes,0
M,0.01899429904895438,N,Married,N,Sales/Service,Owner,South,no,4
M,0.04567344128798813,Y,Married,N,Sales/Service,Owner,South,yes,1
F,0.021014009105953888,Y,Married,N,Retired,Owner,South,yes,3
M,0.09282312084273346,Y,Married,Y,Professional,Owner,South,yes,0
M,0.05779370263068561,Y,Married,Y,Professional,Owner,West,yes,3
M,0.013699351045457834,N,Married,N,Sales/Service,Owner,West,no,0
F,0.031103754987869436,Y,Married,N,BlueCollar,Owner,Northeast,no,1
M,0.006697349344407138,N,Married,Y,BlueCollar,Owner,Midwest,no,3
M,0.03279680168052043,N,Married,Y,BlueCollar,Renter,South,yes,0
M,0.08742492120309367,Y,Married,N,Professional,Owner,Northeast,yes,0
M,0.0957086639028178,N,Married,N,Sales/Service,Owner,South,no,4
F,0.07354778124540083,Y,Married,N,Professional,Owner,West,no,1
M,0.035814911037009615,N,Married,N,Retired,Owner,Midwest,yes,3
M,0.0046296152705968254,N,Married,Y,BlueCollar,Owner,South,no,4
M,0.03865463118105365,N,Single,N,Sales/Service,Owner,Rest,yes,2
F,0.025365285179118083,N,Married,Y,Professional,Owner,South,yes,0
M,0.06224532888897737,N,Married,N,Professional,Owner,South,yes,2
M,0.05317639351439656,Y,Married,Y,Professional,Owner,West,yes,1
M,0.027758582066891645,Y,Married,N,Professional,Owner,West,yes,0
F,0.0292301179820028,N,Married,N,Professional,Owner,Northeast,no,0
M,0.028491148423326507,Y,Married,Y,Sales/Service,Owner,West,yes,0
M,0.019211307574918214,Y,Married,N,Professional,Owner,Midwest,yes,0
M,0.03374287481169333,Y,Married,Y,Sales/Service,Owner,South,yes,0
M,0.018693348543606655,Y,Married,Y,Sales/Service,Renter,Midwest,no,2
M,0.034497552225868165,Y,Married,Y,Professional,Owner,South,yes,0
F,0.018933268527590648,Y,Married,Y,Sales/Service,Owner,South,yes,3
M,0.04759280115986005,Y,Married,Y,Retired,Owner,Midwest,yes,1
F,0.022735970258726392,Y,Married,Y,Professional,Owner,Midwest,yes,2
F,0.03954997894447013,Y,Married,Y,Professional,Owner,West,yes,0
F,0.035055831421293794,Y,Married,N,Professional,Owner,Midwest,yes,0
M,0.0232910478530313,Y,Married,N,Retired,Owner,Northeast,yes,0
M,0.016041122165194814,Y,Married,N,Retired,Owner,South,yes,2
M,0.055133872449612056,Y,Married,N,Retired,Owner,West,yes,1
M,0.09527574740127538,Y,Married,Y,Professional,Owner,South,yes,1
F,0.009066534173740287,Y,Married,N,Retired,Owner,South,no,3
F,0.03207974307951407,Y,Married,N,Retired,Owner,South,no,2
F,0.037188998218008834,Y,Married,Y,Sales/Service,Owner,South,yes,3
F,0.009119460642267195,Y,Single,N,Sales/Service,Renter,West,yes,3
F,0.01184362299586023,Y,Single,N,Professional,Owner,South,yes,1
F,0.04307244052750781,Y,Married,N,Professional,Owner,South,yes,1
M,0.08187624631078003,Y,Married,Y,Professional,Owner,South,yes,1
M,0.07202101771095726,Y,Married,N,Professional,Owner,West,no,1
M,0.027267736595071198,Y,Married,Y,Professional,Owner,Midwest,yes,1
M,0.03267924288936898,Y,Married,Y,Sales/Service,Owner,South,yes,1
M,0.00923571878296336,Y,Married,N,Retired,Renter,South,yes,3
F,0.03938309548605258,Y,Married,Y,Professional,Owner,Northeast,yes,0
M,0.010549075592703912,N,Married,N,BlueCollar,Owner,South,no,2
M,0.011739971159576904,Y,Single,Y,BlueCollar,Owner,Northeast,yes,0
M,0.046774892123550994,Y,Married,N,Sales/Service,Owner,Northeast,yes,3
M,0.02482221358901587,Y,Married,N,Professional,Owner,Midwest,yes,3
M,0.014085744280714784,Y,Married,Y,Retired,Owner,South,no,3
M,0.05060270641347739,Y,Married,Y,Sales/Service,Owner,South,yes,0
M,0.1761462907600091,Y,Married,N,Professional,Owner,West,yes,3
F,0.04780000478239168,Y,Married,N,Professional,Owner,Northeast,no,0
F,0.014418410647164646,Y,Married,N,Sales/Service,Owner,Midwest,yes,1
M,0.1827898131855741,Y,Married,N,Professional,Owner,South,yes,1
M,0.02461500996648424,Y,Married,N,Professional,Owner,West,yes,2
M,0.029723064504558725,Y,Married,N,Professional,Owner,Northeast,yes,0
F,0.010963482837767166,Y,Married,N,Professional,Owner,West,no,3
M,0.026294449854372168,Y,Married,Y,BlueCollar,Owner,West,no,0
M,0.13440231459753024,Y,Married,N,Professional,Owner,Northeast,yes,1
M,0.029217111477449875,Y,Married,Y,Professional,Owner,Midwest,yes,0
M,0.01610655488809954,Y,Married,N,Retired,Owner,Northeast,no,1
F,0.011670236285166212,Y,Married,N,Professional,Owner,West,yes,3
M,0.030868137155391412,Y,Married,Y,BlueCollar,Owner,South,yes,0
M,0.027782994275437147,N,Single,Y,Others,Owner,West,yes,1
M,0.12062552482496496,N,Married,Y,Professional,Renter,West,yes,0
M,0.01341510889595887,Y,Married,N,Retired,Owner,South,no,1
M,0.02586913715549146,Y,Married,Y,Professional,Owner,South,no,3
M,0.018851427598942237,Y,Married,Y,BlueCollar,Owner,South,no,2
M,0.03392826752659005,Y,Married,Y,Sales/Service,Owner,South,yes,0
M,0.008904553167038837,Y,Married,N,Retired,Owner,Midwest,yes,1
F,0.018584294005432118,N,Married,N,Sales/Service,Owner,Midwest,no,2
M,0.031111358790531143,Y,Married,Y,BlueCollar,Owner,Northeast,no,2
M,0.0422436260373813,Y,Married,Y,Professional,Owner,Northeast,yes,0
F,0.019487245571510308,Y,Married,Y,BlueCollar,Owner,South,yes,0
M,0.07013107254938196,Y,Married,Y,Professional,Owner,Midwest,yes,1
M,0.045275342198633536,Y,Married,Y,BlueCollar,Owner,Midwest,no,2
M,0.06679940638313221,Y,Married,Y,Professional,Owner,South,no,1
F,0.043500854777474215,Y,Married,N,Retired,Owner,West,yes,0
M,0.005502051575993155,Y,Married,Y,BlueCollar,Owner,Northeast,yes,2
M,0.048600405062571794,Y,Married,N,Professional,Owner,West,no,0
M,0.06102832026296352,Y,Married,Y,Professional,Owner,Northeast,yes,3
M,0.01652206268354804,Y,Married,Y,Professional,Owner,Northeast,no,3
M,0.06661731531939122,N,Single,N,Sales/Service,Owner,South,yes,2
M,0.04522081492954627,N,Married,Y,Sales/Service,Renter,West,no,0
F,0.07405483482289492,Y,Married,Y,Professional,Owner,West,yes,1
F,0.011003903051916264,Y,Married,N,Professional,Owner,Northeast,yes,0
M,0.015718260702177158,Y,Married,Y,Sales/Service,Owner,Midwest,no,3
M,0.10813437800243902,Y,Married,N,Professional,Owner,South,yes,1
F,0.01896598488904301,Y,Married,Y,Professional,Owner,South,yes,0
M,0.015671437285786623,Y,Married,N,Sales/Service,Owner,South,no,3
F,0.06873627501113308,Y,Single,Y,Sales/Service,Owner,South,yes,0
M,0.033999102951385994,Y,Married,Y,BlueCollar,Owner,Northeast,yes,3
M,0.1038376291983621,Y,Married,N,Professional,Owner,West,yes,1
F,0.06380700988564382,Y,Married,N,Professional,Owner,South,yes,1
F,0.020408706394067676,Y,Married,N,Professional,Owner,Midwest,yes,3
M,0.029680543239674163,Y,Married,Y,Retired,Owner,Northeast,no,0
M,0.014778690823280725,N,Married,Y,BlueCollar,Owner,South,yes,2
F,0.0025096550785047604,N,Married,Y,BlueCollar,Owner,Northeast,no,2
M,0.024756780866111144,N,Married,Y,BlueCollar,Owner,West,no,2
F,0.04579990453225659,Y,Married,Y,Professional,Owner,South,no,1
F,0.019522163033733168,Y,Married,Y,Sales/Service,Owner,West,yes,3
M,0.015855029100052938,Y,Married,N,Others,Owner,Midwest,no,0
M,0.039380994435317104,Y,Married,Y,Retired,Owner,Northeast,yes,1
M,0.017171487460879185,Y,Single,N,Professional,Owner,Midwest,no,3
M,0.008573087401009245,Y,Married,Y,Sales/Service,Owner,Northeast,no,0
F,0.028012008805603682,N,Married,N,Retired,Owner,South,no,2
M,0.03174497566232873,Y,Married,N,Professional,Owner,South,yes,1
F,0.12491246872560967,N,Married,Y,Professional,Owner,Northeast,yes,1
M,0.047123566495604466,N,Single,Y,BlueCollar,Owner,South,yes,2
M,0.035760383767922344,Y,Married,Y,Professional,Owner,South,yes,0
M,0.03190635636882005,Y,Married,N,Sales/Service,Owner,Northeast,yes,3
F,0.016246124686955948,Y,Married,N,Professional,Owner,West,yes,3
F,0.040077842929248916,Y,Married,N,Professional,Owner,South,yes,0
F,0.012560481496796548,N,Married,N,Retired,Renter,Northeast,no,4
M,0.05198219629636782,N,Married,Y,Professional,Owner,South,yes,0
M,0.03900420600342232,Y,Married,Y,Professional,Owner,South,yes,1
F,0.02570555534822965,Y,Single,Y,Sales/Service,Owner,West,no,3
F,0.022011808105233427,N,Married,Y,Professional,Owner,West,no,2
M,0.02232486466481888,Y,Single,Y,Sales/Service,Owner,West,yes,0
F,0.026375090182600317,Y,Single,N,Sales/Service,Owner,South,no,1
M,0.017026915160271654,Y,Married,Y,Professional,Owner,South,no,0
M,0.05367804438999944,Y,Married,Y,Professional,Owner,West,no,1
F,0.013660431581834076,Y,Married,Y,BlueCollar,Owner,South,yes,3
M,0.013377990332965516,N,Married,Y,BlueCollar,Owner,South,yes,2
M,0.046119464344118496,Y,Married,Y,Professional,Owner,Midwest,yes,0
F,0.08286103880550665,Y,Married,Y,Professional,Owner,Midwest,no,0
F,0.05537929518552229,Y,Married,Y,Retired,Owner,Midwest,no,1
F,0.15435609348235055,N,Married,N,Retired,Owner,South,no,2
M,0.1725299822441203,Y,Married,Y,Professional,Owner,South,yes,0
M,0.02121811117739982,N,Married,N,Retired,Renter,South,no,2
M,0.01187743990769784,N,Married,N,BlueCollar,Owner,South,no,0
F,0.018186595116217626,Y,Single,Y,Sales/Service,Owner,South,no,3
F,0.04739650299114588,Y,Married,Y,Professional,Owner,South,yes,1
M,0.0880520348226148,Y,Married,Y,Professional,Owner,South,yes,0
M,0.011243823035900252,Y,Married,N,Sales/Service,Owner,Midwest,no,3
M,0.07484553024967787,N,Married,N,Sales/Service,Owner,West,yes,3
M,0.03308854758264609,Y,Married,Y,Sales/Service,Owner,South,yes,2
M,0.06982581989252826,Y,Married,Y,BlueCollar,Owner,South,yes,4
F,0.02097689054296054,N,Married,N,Retired,Owner,Midwest,no,2
F,0.05200290665361748,Y,Married,N,Professional,Owner,South,yes,1
F,0.03212886764671012,Y,Married,Y,Professional,Owner,Northeast,yes,1
M,0.01585793055106859,Y,Married,Y,BlueCollar,Owner,West,yes,3
F,0.03231426036160685,Y,Married,N,Retired,Owner,Northeast,yes,1
F,0.011868635504615858,Y,Married,Y,Sales/Service,Renter,South,no,2
F,0.01446743516432568,N,Married,N,Retired,Owner,South,no,4
F,0.045738874010892855,Y,Married,N,Sales/Service,Owner,South,yes,0
M,0.03450945818003584,Y,Married,N,Professional,Owner,Northeast,yes,1
M,0.0960729460803348,Y,Married,Y,Sales/Service,Owner,Northeast,yes,2
M,0.05429965525759433,Y,Married,N,Professional,Owner,Northeast,yes,1
F,0.0267633843685227,Y,Married,Y,Sales/Service,Owner,West,yes,0
M,0.01914257320085775,Y,Married,N,BlueCollar,Owner,South,yes,2
M,0.037041724566455686,Y,Married,Y,Sales/Service,Owner,Northeast,yes,3
F,0.051767288821139464,Y,Married,Y,Professional,Owner,South,yes,0
M,0.03663011872237306,Y,Married,N,Retired,Owner,South,yes,1
F,0.000596098108664143,Y,Married,N,Professional,Renter,Northeast,no,0
F,0.02074757586268893,Y,Single,Y,Sales/Service,Renter,South,no,0
F,0.06530866086129675,Y,Married,Y,Professional,Owner,Northeast,yes,3
F,0.029489747822886225,Y,Married,Y,Professional,Owner,West,yes,3
M,0.010214308175518577,Y,Married,N,BlueCollar,Owner,South,no,2
M,0.010929465825859512,N,Married,Y,Professional,Renter,South,yes,1
M,0.005710155648839986,Y,Married,Y,Others,Owner,Midwest,yes,3
F,0.02569895204591817,Y,Married,N,Professional,Owner,Midwest,yes,1
F,0.017819811687825083,Y,Married,Y,Professional,Owner,South,no,1
F,0.0336556311811537,Y,Married,N,Professional,Owner,South,yes,2
M,0.028355580625871,N,Married,Y,BlueCollar,Owner,West,yes,3
M,0.048126067846530056,Y,Married,N,Retired,Owner,Midwest,yes,1
M,0.04104952886938759,Y,Married,Y,Sales/Service,Owner,South,yes,0
M,0.03803302031345877,Y,Married,N,Professional,Owner,West,yes,0
M,0.13730106426223754,Y,Married,Y,Professional,Owner,Northeast,yes,0
M,0.04314117490156828,Y,Married,N,BlueCollar,Owner,West,yes,0
M,0.0349118594208964,Y,Married,N,Retired,Owner,West,yes,0
M,0.009314658260596123,N,Married,N,Sales/Service,Owner,South,no,4
F,0.017820912238210328,N,Single,Y,Sales/Service,Owner,South,yes,3
F,0.010767184669052993,Y,Married,Y,Professional,Owner,Midwest,no,0
M,0.03723262003327865,Y,Married,Y,Sales/Service,Owner,Northeast,yes,2
M,0.01853957163977705,Y,Married,Y,Sales/Service,Owner,South,yes,3
F,0.02791716137240234,Y,Married,Y,Sales/Service,Owner,South,yes,0
F,0.017716159851541756,Y,Married,Y,Professional,Owner,Midwest,no,0
M,0.012857430000743372,N,Married,N,Sales/Service,Owner,South,no,0
M,0.0436585336326697,Y,Married,Y,Professional,Owner,Midwest,yes,0
F,0.030994700449694892,Y,Married,Y,Professional,Owner,South,yes,0
F,0.008106153887559168,N,Married,Y,BlueCollar,Renter,South,no,3
M,0.023382693685111925,Y,Married,Y,BlueCollar,Owner,Northeast,yes,2
F,0.015075539277192525,N,Single,Y,Sales/Service,Owner,Midwest,no,4
F,0.0012718360452062074,N,Married,N,Retired,Owner,Northeast,no,4
M,0.04277038947177484,N,Single,Y,BlueCollar,Renter,Northeast,no,3
M,0.027401303391826254,Y,Married,Y,Professional,Owner,West,yes,0
F,0.019898351165417827,Y,Married,Y,Professional,Owner,South,no,2
M,0.035853030100353185,Y,Married,Y,Professional,Owner,South,yes,4
F,0.035304455758324735,Y,Married,Y,Sales/Service,Owner,West,no,3
M,0.027717561552532417,Y,Married,Y,Professional,Owner,Northeast,no,0
F,0.020699952046018214,Y,Married,Y,Sales/Service,Owner,South,yes,2
M,0.0017135569498306106,N,Married,Y,BlueCollar,Renter,South,yes,3
M,0.038190098868444114,Y,Married,N,Retired,Owner,West,no,1
F,0.017000802101130776,N,Married,Y,Others,Owner,South,no,3
F,0.017049326368116697,Y,Married,Y,Sales/Service,Owner,South,no,3
F,0.009877339657562746,Y,Married,Y,Sales/Service,Owner,South,no,2
M,0.057468740116932475,N,Married,Y,Professional,Owner,South,yes,2
F,0.052809910236109085,N,Married,Y,Sales/Service,Owner,Northeast,no,2
F,0.040810609385753815,Y,Married,N,Retired,Owner,South,no,1
M,0.04759280115986005,Y,Married,N,Professional,Owner,South,yes,1
M,0.02026373389332005,Y,Married,Y,Professional,Owner,West,yes,3
F,0.002662331431949117,N,Single,Y,Sales/Service,Owner,South,no,4
M,0.005032016511457379,Y,Married,N,BlueCollar,Owner,Midwest,yes,3
M,0.07363172322478471,Y,Married,Y,Professional,Owner,West,yes,2
F,0.011915558971041415,Y,Married,Y,Sales/Service,Owner,Midwest,no,0
M,0.05501611355839056,Y,Married,N,Professional,Owner,Midwest,yes,0
F,0.01653947138964196,Y,Married,N,Sales/Service,Owner,South,no,1
M,0.027880643109619126,Y,Married,Y,Professional,Owner,South,yes,0
M,0.021583293805232,N,Married,N,Professional,Owner,West,yes,1
M,0.05603362241456953,N,Married,N,Retired,Owner,Midwest,no,1
F,0.016302853056813713,N,Married,Y,Sales/Service,Owner,West,yes,0
F,0.03650665697915528,Y,Married,N,Professional,Owner,South,yes,2
M,0.03532416561522418,N,Single,Y,BlueCollar,Renter,West,no,1
M,0.029040523165635136,Y,Married,Y,Sales/Service,Owner,Midwest,yes,3
M,0.011044223216030337,Y,Married,N,Retired,Owner,South,yes,0
F,0.010481541819063713,Y,Married,Y,Sales/Service,Owner,South,no,3
M,0.023081643129729174,Y,Married,Y,Professional,Owner,South,yes,0
M,0.03923041913260823,Y,Married,N,Retired,Owner,South,no,1
F,0.017217710577059592,Y,Married,Y,Sales/Service,Owner,South,no,0
M,0.02298389424551218,Y,Single,N,Professional,Renter,West,no,0
M,0.03688144441034962,Y,Married,N,Professional,Owner,South,yes,3
F,0.011675638987057427,Y,Married,Y,Professional,Owner,South,no,0
F,0.0279138597212466,Y,Married,N,BlueCollar,Owner,Northeast,no,2
M,0.00837238703075408,Y,Married,N,Retired,Owner,South,no,2
M,0.038775691723430886,Y,Married,Y,Professional,Owner,South,yes,0
F,0.2208695568653884,Y,Married,Y,Professional,Owner,South,no,0
M,0.012202402421450969,Y,Married,Y,BlueCollar,Owner,Northeast,yes,1
F,0.017347575522518813,Y,Married,N,Sales/Service,Owner,South,yes,2
F,0.05613177149892662,Y,Married,Y,Professional,Owner,West,yes,3
F,0.014794598778849304,Y,Married,Y,Professional,Owner,South,yes,3
F,0.02218959701746844,Y,Married,Y,Professional,Owner,Northeast,yes,0
M,0.02664122327576021,Y,Married,N,Retired,Owner,South,yes,2
F,0.004202101470945621,Y,Married,N,Professional,Owner,Northeast,yes,3
F,0.011994098248534093,Y,Married,Y,BlueCollar,Owner,Midwest,yes,0
F,0.054823117040832134,Y,Married,N,Professional,Renter,West,no,3
M,0.042195602020570495,Y,Married,Y,Sales/Service,Owner,South,yes,3
M,0.01538069188401119,Y,Married,N,Professional,Owner,Midwest,yes,1
M,0.03274807731346447,Y,Married,N,Professional,Owner,West,yes,1
M,0.015251527288797124,N,Married,N,Retired,Owner,Midwest,no,2
M,0.07272987220909177,Y,Married,N,Retired,Owner,Northeast,no,1
F,0.011904453417153918,N,Married,Y,Sales/Service,Owner,South,no,3
M,0.02297038749078414,Y,Married,Y,Sales/Service,Owner,West,yes,2
M,0.011434618452688191,N,Married,N,Retired,Owner,South,no,2
M,0.027472238866657214,Y,Married,Y,BlueCollar,Owner,South,yes,1
M,0.02713847194982211,Y,Married,N,Professional,Owner,South,yes,0
M,0.00789694926432709,N,Married,N,Others,Owner,Midwest,no,2
F,0.012443422955820205,Y,Married,Y,Sales/Service,Owner,Northeast,yes,2
M,0.055711861501937125,Y,Married,N,Professional,Owner,Northeast,yes,0
F,0.015913458320506085,N,Married,N,BlueCollar,Owner,West,no,2
M,0.00604732426686586,Y,Married,N,BlueCollar,Owner,Northeast,no,3
M,0.08114838230599124,Y,Married,Y,Professional,Owner,South,yes,1
F,0.01994307353107289,Y,Married,Y,Sales/Service,Owner,Northeast,no,0
M,0.015312657860195884,N,Married,Y,Professional,Owner,South,no,0
M,0.0524740422685385,Y,Married,N,Professional,Owner,South,yes,0
M,0.027363184328482674,Y,Married,Y,Professional,Owner,Northeast,yes,0
F,0.0161272652453492,Y,Married,N,Retired,Owner,West,yes,3
M,0.045444426757821586,Y,Married,N,Retired,Owner,Northeast,yes,0
F,0.0246357203237339,Y,Married,Y,Others,Owner,South,yes,1
M,0.02591816167265249,N,Married,Y,Sales/Service,Owner,West,yes,3
F,0.019424013949376085,Y,Married,N,Retired,Owner,Midwest,no,2
F,0.044666837885626615,Y,Married,N,BlueCollar,Owner,South,yes,4
F,0.02482221358901587,Y,Married,Y,Professional,Owner,South,yes,0
M,0.017569886700338842,N,Single,Y,Sales/Service,Renter,South,no,3
F,0.013646224476860877,Y,Married,Y,Sales/Service,Owner,Midwest,yes,3
M,0.05191026032118663,N,Married,Y,Retired,Owner,Northeast,yes,1
M,0.01684262299576018,Y,Married,Y,BlueCollar,Owner,Midwest,yes,0
M,0.12463983238017334,Y,Married,Y,Professional,Owner,South,yes,1
F,0.023004804702831887,Y,Married,Y,Sales/Service,Owner,West,yes,2
M,0.06257469360427151,Y,Married,N,Professional,Owner,Midwest,no,1
M,0.019757680816176168,N,Married,N,BlueCollar,Owner,South,no,2
M,0.07278439947817904,Y,Married,N,Professional,Renter,West,yes,1
M,0.018049926768376863,Y,Married,Y,BlueCollar,Owner,South,yes,3
F,0.006583892604691607,Y,Married,Y,Sales/Service,Owner,South,yes,2
M,0.015622312718590568,N,Single,N,BlueCollar,Renter,West,yes,3
M,0.044281845350859966,Y,Married,Y,Sales/Service,Owner,Northeast,yes,0
M,0.06744072710762652,Y,Married,Y,Professional,Owner,South,yes,0
M,0.02537569038276042,N,Married,N,Professional,Owner,Midwest,yes,0
F,0.027592198858649213,Y,Married,Y,Professional,Owner,South,no,1
M,0.029668537235471464,N,Married,Y,BlueCollar,Renter,West,no,4
F,0.00643882005390896,N,Married,N,Retired,Owner,Midwest,no,4
F,0.013796799779569765,N,Married,N,Sales/Service,Owner,Midwest,no,2
M,0.025204904972976987,N,Married,Y,Professional,Owner,South,yes,0
F,0.012108555488599848,N,Single,Y,Sales/Service,Renter,South,yes,2
M,0.03016498550925318,Y,Married,N,Retired,Owner,West,no,2
F,0.04673777356055764,Y,Married,N,Professional,Owner,South,no,0
F,0.07805173367200938,Y,Married,N,Retired,Owner,South,no,0
M,0.025961683437887288,Y,Married,N,Professional,Owner,West,yes,3
M,0.03231426036160685,Y,Married,Y,Professional,Owner,South,yes,0
M,0.08279990823410789,N,Married,Y,Professional,Owner,West,yes,1
F,0.010383392734706629,Y,Married,N,Sales/Service,Owner,Northeast,no,2
F,0.017186194816027494,Y,Married,Y,Sales/Service,Owner,South,no,3
F,0.009603602761741149,N,Single,Y,Others,Owner,West,no,2
M,0.03360110391206643,Y,Single,Y,Professional,Owner,Midwest,yes,0
M,0.017238821134449342,N,Married,N,BlueCollar,Owner,South,no,4
M,0.04094047433121305,N,Married,Y,Professional,Owner,West,yes,3
M,0.02208054247929389,N,Married,Y,Professional,Owner,Midwest,yes,2
M,0.015158580806261212,Y,Married,N,Retired,Owner,Midwest,yes,2
M,0.04560250581315717,N,Married,Y,Professional,Owner,West,yes,3
M,0.032271639046687256,Y,Married,Y,Sales/Service,Owner,Northeast,no,1
F,0.01942851620095209,Y,Married,Y,BlueCollar,Owner,West,no,3
M,0.011044223216030337,Y,Married,Y,Professional,Owner,Northeast,no,2
M,0.04868334654160546,Y,Married,Y,Professional,Owner,South,yes,0
F,0.025469937515751627,N,Married,N,Professional,Owner,South,no,2
M,0.07883692634686608,N,Single,N,Others,Owner,Northeast,no,0
M,0.016293048153381506,Y,Married,N,Retired,Owner,South,yes,0
M,0.023820912838510542,Y,Married,N,Retired,Owner,Midwest,no,0
F,0.07361531501904102,Y,Married,N,Professional,Owner,West,yes,0
M,0.024547376142809017,Y,Married,Y,BlueCollar,Owner,South,yes,3
M,0.013573187951294443,N,Single,Y,BlueCollar,Owner,West,yes,4
F,0.05969785489723412,Y,Married,Y,Professional,Owner,South,yes,0
M,0.2788516537120214,Y,Married,Y,Professional,Owner,West,yes,3
M,0.03248874762268611,Y,Married,N,Retired,Owner,West,no,3
M,0.03357929300443152,Y,Married,N,Professional,Owner,South,yes,1
M,0.038454030860833516,Y,Married,N,Professional,Owner,South,yes,3
F,0.016773988671734734,N,Married,N,Retired,Renter,South,yes,2
M,0.033328467566630084,Y,Married,Y,BlueCollar,Owner,West,yes,3
M,0.07491746622485906,N,Married,Y,Professional,Owner,South,yes,0
M,0.0671135634931029,Y,Married,Y,Professional,Owner,West,yes,1
M,0.02917999291445652,Y,Married,Y,Professional,Owner,Midwest,no,4
M,0.04826743854601687,N,Married,N,Professional,Owner,South,yes,3
F,0.04246283566411563,Y,Married,Y,BlueCollar,Owner,Northeast,yes,4
F,0.027265035244125588,Y,Married,N,Professional,Owner,South,no,0
M,0.015154478754825288,Y,Single,N,Others,Owner,South,no,2
F,0.19303983922359572,Y,Married,Y,Professional,Owner,South,yes,1
F,0.015683443289989326,Y,Married,Y,Sales/Service,Renter,South,no,1
F,0.029565285599328226,Y,Married,N,Sales/Service,Owner,West,no,0
M,0.0414628355640656,N,Single,Y,Professional,Owner,South,yes,3
M,0.16785814585874398,Y,Married,Y,Professional,Owner,West,yes,0
M,0.050170790412285185,Y,Married,N,Professional,Owner,South,yes,3
F,0.029477741818683525,Y,Married,Y,Professional,Owner,Northeast,no,1
M,0.014290246552300804,N,Married,N,Professional,Owner,West,no,2
M,0.03954457624257892,N,Married,Y,Sales/Service,Owner,West,yes,3
M,0.10132937482034766,Y,Married,N,Professional,Owner,Northeast,yes,1
M,0.04479550223066557,Y,Married,Y,Professional,Owner,Northeast,no,0
M,0.021890747562856184,Y,Married,Y,Retired,Owner,South,no,4
M,0.044255732291719085,Y,Single,N,Retired,Owner,West,no,3
M,0.004309054958384689,Y,Married,N,Retired,Renter,West,no,2
M,0.01868894634206567,Y,Married,Y,BlueCollar,Owner,South,yes,0
F,0.03325643154141387,Y,Married,N,Farm,Owner,South,yes,3
F,0.01863772072413414,Y,Single,N,Sales/Service,Owner,South,yes,2
M,0.032704655598264694,Y,Married,N,Professional,Owner,South,yes,0
F,0.1948796593176248,Y,Married,N,Professional,Owner,West,yes,1
F,0.03289655156543788,Y,Single,N,Professional,Owner,South,yes,1
M,0.011735669008070935,N,Married,Y,Others,Owner,South,no,2
F,0.0178492263981217,Y,Married,N,Retired,Owner,Midwest,yes,2
F,0.0076788401879780074,Y,Married,Y,BlueCollar,Owner,Midwest,no,2
M,0.0068601307513887705,N,Married,N,BlueCollar,Owner,South,no,2
M,0.044927468226860265,N,Married,N,Sales/Service,Owner,South,yes,1
M,0.041676542438873684,Y,Married,N,Retired,Owner,West,yes,1
